DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2020-12-07 04:00:00,3,1348.5,12.74,23.99,1.33,15.74,22.62,34.78,5.7
2020-12-07 05:00:00,2,1201.63,8.05,25.02,2.24,15.02,19.72,29.69,5.07
2020-12-07 06:00:00,2,1201.63,6.54,26.73,2.82,15.14,18.95,27.89,4.81
2020-12-07 07:00:00,3,1468.66,11.74,27.76,1.39,17.41,22.46,32.8,5.45
2020-12-07 08:00:00,4,1949.31,23.47,27.08,0.46,20.74,29.37,42.39,6.27
2020-12-07 09:00:00,4,2510.07,36.21,27.08,0.27,23.6,36.09,50.97,6.78
2020-12-07 10:00:00,4,3364.56,54.54,28.79,0.44,27.42,44.43,62.0,7.66
2020-12-07 11:00:00,5,3898.62,65.27,29.82,0.04,29.8,52.06,73.81,8.87
2020-12-07 12:00:00,5,3685.0,59.9,28.45,0.0,28.37,58.62,85.72,10.51
2020-12-07 13:00:00,5,3284.45,50.07,26.39,0.0,26.23,64.49,97.64,12.03
2020-12-07 14:00:00,5,2616.88,35.76,24.33,0.0,22.41,59.91,93.53,11.15
2020-12-07 15:00:00,5,2082.82,25.26,22.62,0.0,19.07,51.95,82.77,10.01
2020-12-07 16:00:00,4,1695.63,19.0,20.91,0.01,16.45,40.49,66.19,8.11
2020-12-07 17:00:00,4,1255.04,13.19,19.02,0.03,13.83,26.62,43.92,5.45
2020-12-07 18:00:00,2,867.84,7.15,16.97,0.23,12.04,18.58,30.28,4.5
2020-12-07 19:00:00,2,627.52,3.47,15.25,0.97,10.61,14.07,23.09,4.05
2020-12-07 20:00:00,2,534.06,2.21,13.88,1.9,9.18,12.1,20.05,3.9
2020-12-07 21:00:00,2,494.0,1.77,13.37,2.57,8.82,11.24,18.84,3.77
2020-12-07 22:00:00,2,514.03,2.12,14.05,2.41,9.18,11.25,18.68,3.67
2020-12-07 23:00:00,2,614.17,3.47,14.91,1.72,9.89,12.41,20.5,3.96
2020-12-08 00:00:00,2,1108.17,12.63,15.08,3.53,12.99,19.55,32.22,5.95
2020-12-08 01:00:00,4,1815.8,25.26,18.51,7.6,17.88,26.74,43.21,7.35
2020-12-08 02:00:00,4,1869.2,22.35,24.33,14.66,19.55,27.93,44.8,7.79
2020-12-08 03:00:00,3,1375.2,11.62,24.68,28.97,18.84,24.15,38.41,7.47
2020-12-08 04:00:00,2,827.79,5.03,16.79,37.55,14.66,15.05,23.39,5.07
2020-12-08 05:00:00,2,734.33,3.74,15.08,39.7,12.99,12.0,18.37,4.24
2020-12-08 06:00:00,2,741.01,2.88,15.42,42.92,11.92,11.19,16.77,4.05
2020-12-08 07:00:00,2,774.38,2.54,15.77,45.78,11.09,11.45,16.95,4.24
2020-12-08 08:00:00,2,841.14,3.02,17.14,45.78,11.68,12.24,18.24,4.5
2020-12-08 09:00:00,2,921.25,4.02,18.51,35.76,11.33,11.88,18.07,4.43
2020-12-08 10:00:00,2,1161.58,6.31,23.31,19.13,11.56,12.81,20.15,4.81
2020-12-08 11:00:00,2,1348.5,8.05,26.73,4.29,12.28,14.67,23.77,5.26
2020-12-08 12:00:00,2,1281.74,8.16,23.65,0.84,11.8,17.26,28.84,5.76
2020-12-08 13:00:00,2,1214.98,6.99,21.94,1.02,11.44,19.77,34.34,6.27
2020-12-08 14:00:00,3,1094.82,4.92,20.91,1.68,10.85,20.4,36.42,6.21
2020-12-08 15:00:00,3,1054.76,4.02,20.22,2.17,10.49,20.69,37.42,6.14
2020-12-08 16:00:00,2,1054.76,4.53,19.88,1.77,10.25,19.45,34.41,5.38
2020-12-08 17:00:00,2,934.6,3.97,19.02,1.81,9.3,15.43,26.04,3.93
2020-12-08 18:00:00,2,754.36,1.98,17.48,3.49,8.58,13.67,21.92,3.52
2020-12-08 19:00:00,2,634.19,0.83,15.59,6.35,8.23,13.1,21.45,3.64
2020-12-08 20:00:00,2,580.79,0.54,15.08,8.14,8.7,13.19,22.13,3.96
2020-12-08 21:00:00,2,560.76,0.48,15.42,8.85,9.3,13.53,23.03,4.12
2020-12-08 22:00:00,2,594.14,0.73,17.14,7.51,10.13,14.2,24.13,4.31
2020-12-08 23:00:00,2,714.3,1.82,19.71,4.56,11.44,15.67,26.64,4.88
2020-12-09 00:00:00,3,1281.74,11.4,22.62,1.7,15.5,23.9,40.22,7.41
2020-12-09 01:00:00,4,2029.42,26.6,24.68,2.15,20.5,30.64,49.01,8.49
2020-12-09 02:00:00,4,1976.01,25.71,26.05,3.0,21.7,28.86,45.82,8.11
2020-12-09 03:00:00,3,1335.14,13.64,26.05,6.35,21.22,21.65,35.28,7.22
2020-12-09 04:00:00,2,834.47,5.03,23.31,13.77,21.94,13.69,21.63,4.75
2020-12-09 05:00:00,2,734.33,4.36,21.08,22.35,22.89,11.74,18.09,4.02
2020-12-09 06:00:00,2,727.65,4.02,20.22,29.68,21.46,11.01,16.89,3.9
2020-12-09 07:00:00,2,741.01,3.07,19.36,35.41,17.41,10.13,15.61,3.99
2020-12-09 08:00:00,2,781.06,2.15,19.36,37.19,13.83,10.09,15.47,4.31
2020-12-09 09:00:00,2,847.82,1.63,20.74,33.26,12.04,10.44,15.77,4.43
2020-12-09 10:00:00,2,1201.63,3.69,29.13,18.24,13.95,13.35,20.73,5.57
2020-12-09 11:00:00,2,1575.47,9.39,33.24,3.44,15.97,17.78,28.44,6.84
2020-12-09 12:00:00,3,1562.12,12.41,27.76,0.28,14.9,21.05,35.26,7.35
2020-12-09 13:00:00,3,1495.36,12.07,23.65,0.25,13.95,24.22,42.78,7.79
2020-12-09 14:00:00,3,1348.5,9.5,21.76,0.43,12.76,24.29,44.93,7.54
2020-12-09 15:00:00,3,1281.74,8.16,20.91,0.57,12.16,24.58,46.32,7.47
2020-12-09 16:00:00,3,1228.33,8.05,20.56,0.57,11.8,22.33,42.44,6.65
2020-12-09 17:00:00,2,1001.36,5.48,19.71,1.12,10.25,15.94,30.25,4.62
2020-12-09 18:00:00,2,741.01,2.1,17.65,3.58,9.3,12.69,23.15,3.96
2020-12-09 19:00:00,2,587.46,0.64,15.08,7.87,8.58,11.25,20.29,3.77
2020-12-09 20:00:00,2,534.06,0.36,14.05,10.46,8.58,10.74,19.5,3.9
2020-12-09 21:00:00,2,527.38,0.32,14.05,11.18,8.46,10.78,19.95,4.05
2020-12-09 22:00:00,2,574.11,0.53,15.42,9.48,8.82,11.21,20.93,4.24
2020-12-09 23:00:00,2,707.63,1.41,18.51,5.9,10.01,12.77,23.62,4.88
2020-12-10 00:00:00,3,1308.44,10.39,23.31,1.5,14.54,21.67,37.88,7.54
2020-12-10 01:00:00,4,2162.93,27.72,26.39,1.81,21.22,30.64,51.53,9.63
2020-12-10 02:00:00,4,2189.64,29.06,29.13,3.13,23.84,30.41,51.08,10.01
2020-12-10 03:00:00,3,1562.12,18.33,28.79,5.9,24.8,24.1,41.74,9.12
2020-12-10 04:00:00,2,934.6,8.38,26.05,8.05,25.99,15.72,25.74,5.64
2020-12-10 05:00:00,2,847.82,7.04,28.1,7.87,32.42,16.04,24.07,4.37
2020-12-10 06:00:00,2,881.2,5.31,33.93,8.94,38.62,19.3,27.24,3.96
2020-12-10 07:00:00,3,947.95,1.73,39.76,9.48,41.01,22.49,30.56,3.96
2020-12-10 08:00:00,4,1041.41,1.84,42.84,9.48,42.92,26.31,34.74,4.24
2020-12-10 09:00:00,4,1188.28,4.08,45.93,4.83,44.35,29.46,37.98,4.5
2020-12-10 10:00:00,4,2349.85,27.94,50.04,0.44,51.02,42.87,55.56,6.84
2020-12-10 11:00:00,5,3845.22,61.69,50.04,0.03,57.22,61.53,81.16,8.61
2020-12-10 12:00:00,5,4272.46,72.42,41.47,0.0,47.21,72.2,99.47,10.26
2020-12-10 13:00:00,5,4219.06,69.74,30.16,0.0,34.81,79.97,116.31,13.05
2020-12-10 14:00:00,5,3791.81,59.9,23.31,0.0,27.9,80.12,122.98,13.68
2020-12-10 15:00:00,5,3337.86,50.96,19.71,0.0,24.32,78.01,123.2,13.55
2020-12-10 16:00:00,5,3017.43,45.6,18.34,0.0,21.7,69.49,110.02,11.27
2020-12-10 17:00:00,5,2510.07,38.45,17.31,0.0,17.88,52.37,80.8,7.35
2020-12-10 18:00:00,4,1895.9,27.49,15.94,0.0,14.54,39.9,59.72,5.83
2020-12-10 19:00:00,4,1361.85,16.76,14.74,0.0,12.04,32.0,49.02,5.64
2020-12-10 20:00:00,4,1041.41,10.28,13.88,0.02,10.73,26.18,43.44,5.57
2020-12-10 21:00:00,3,867.84,7.04,13.71,0.13,10.37,21.51,37.13,5.26
2020-12-10 22:00:00,2,821.11,6.31,14.05,0.27,10.85,18.01,30.95,4.75
2020-12-10 23:00:00,2,961.3,8.61,14.74,0.19,11.92,17.82,30.06,5.0
2020-12-11 00:00:00,4,1682.28,21.46,16.62,0.14,16.69,27.52,44.76,7.6
2020-12-11 01:00:00,4,2750.4,42.47,20.22,0.27,24.08,38.46,59.65,9.37
2020-12-11 02:00:00,4,3257.75,54.09,24.33,0.53,29.56,46.12,70.35,10.51
2020-12-11 03:00:00,4,3150.94,52.3,28.45,0.6,33.85,49.22,75.78,11.65
2020-12-11 04:00:00,4,1869.2,27.27,28.45,0.46,32.9,31.06,49.72,7.92
2020-12-11 05:00:00,4,1415.25,21.01,29.13,0.81,38.15,26.53,41.36,6.46
2020-12-11 06:00:00,4,1308.44,19.0,33.59,1.42,46.25,27.26,39.21,5.38
2020-12-11 07:00:00,4,1281.74,15.87,38.73,2.24,51.02,28.7,38.34,4.69
2020-12-11 08:00:00,4,1415.25,16.09,43.18,1.95,53.41,33.01,43.01,5.0
2020-12-11 09:00:00,4,1655.58,20.12,45.24,1.16,54.36,37.09,47.42,5.13
2020-12-11 10:00:00,4,2910.61,44.7,45.93,0.34,57.22,48.81,62.6,7.03
2020-12-11 11:00:00,5,4219.06,69.74,42.16,0.03,50.55,58.12,77.47,8.61
2020-12-11 12:00:00,5,4165.65,66.16,33.24,0.0,36.72,59.13,84.06,10.01
2020-12-11 13:00:00,5,3685.0,55.88,26.05,0.0,28.37,62.23,92.98,11.78
2020-12-11 14:00:00,5,2937.32,40.23,21.94,0.0,22.89,56.34,88.48,11.27
2020-12-11 15:00:00,4,2376.56,29.06,19.54,0.0,18.84,48.38,78.66,10.26
2020-12-11 16:00:00,4,1949.31,21.23,18.51,0.01,15.26,35.71,58.78,7.6
2020-12-11 17:00:00,2,1335.14,11.51,17.14,0.18,10.85,19.22,32.05,4.18
2020-12-11 18:00:00,1,754.36,2.46,13.2,3.22,6.62,9.77,16.37,2.63
2020-12-11 19:00:00,1,514.03,0.36,8.57,9.57,4.65,6.64,11.9,2.47
2020-12-11 20:00:00,1,480.65,0.23,7.88,11.62,4.53,6.33,12.06,2.72
2020-12-11 21:00:00,1,494.0,0.18,8.23,13.23,4.77,6.48,12.57,2.85
2020-12-11 22:00:00,1,540.73,0.18,9.6,14.13,5.48,6.9,13.27,2.98
2020-12-11 23:00:00,1,640.87,0.31,12.0,13.05,6.44,7.88,14.83,3.26
2020-12-12 00:00:00,2,1028.06,3.33,18.34,6.97,9.3,13.17,23.67,4.94
2020-12-12 01:00:00,2,1602.17,13.19,22.28,4.07,13.59,19.21,32.5,6.21
2020-12-12 02:00:00,3,1762.39,16.32,23.65,4.96,15.26,21.43,35.66,6.78
2020-12-12 03:00:00,3,1548.77,11.4,24.68,9.3,14.9,20.81,34.7,6.97
2020-12-12 04:00:00,2,1201.63,3.97,24.68,16.45,12.88,16.88,28.45,6.33
2020-12-12 05:00:00,2,1108.17,2.29,26.05,18.6,14.19,15.91,26.45,6.84
2020-12-12 06:00:00,2,1054.76,1.96,27.08,23.25,17.64,15.31,24.97,6.9
2020-12-12 07:00:00,2,921.25,1.2,24.33,32.19,18.12,13.35,21.27,5.89
2020-12-12 08:00:00,2,974.66,0.96,27.08,33.62,19.31,14.58,22.51,6.02
2020-12-12 09:00:00,2,1134.87,1.24,32.56,29.68,21.7,17.24,25.74,6.52
2020-12-12 10:00:00,4,1869.2,5.25,52.09,8.76,28.13,26.02,38.35,8.99
2020-12-12 11:00:00,4,2670.29,22.13,52.78,0.28,32.42,36.91,55.62,11.4
2020-12-12 12:00:00,4,2777.1,28.61,47.3,0.0,29.56,43.57,67.84,12.16
2020-12-12 13:00:00,5,2910.61,32.63,42.5,0.0,27.42,53.53,81.49,11.91
2020-12-12 14:00:00,5,2964.02,33.08,35.99,0.0,24.56,61.17,91.45,10.64
2020-12-12 15:00:00,5,2643.59,27.72,28.79,0.0,20.5,59.59,89.41,9.63
2020-12-12 16:00:00,4,2162.93,21.23,23.31,0.01,15.97,47.06,72.45,7.66
2020-12-12 17:00:00,4,1522.06,12.63,19.36,0.1,11.09,26.87,42.96,4.62
2020-12-12 18:00:00,2,961.3,4.47,15.77,1.29,7.75,14.94,24.39,3.39
2020-12-12 19:00:00,1,640.87,0.69,11.48,7.15,5.78,9.74,16.39,2.91
2020-12-12 20:00:00,1,580.79,0.24,10.03,11.62,5.42,9.22,15.46,2.88
2020-12-12 21:00:00,2,580.79,0.16,10.37,13.77,5.78,10.31,16.84,2.95
2020-12-12 22:00:00,2,627.52,0.2,12.34,13.59,6.68,12.21,18.92,3.01
2020-12-12 23:00:00,2,741.01,0.5,15.59,10.64,7.99,14.61,22.07,3.42
2020-12-13 00:00:00,3,1255.04,5.98,22.28,3.26,11.8,22.91,34.56,5.38
2020-12-13 01:00:00,4,2056.12,21.68,24.68,2.08,17.41,31.93,48.01,6.97
2020-12-13 02:00:00,4,2429.96,29.5,27.08,2.91,21.22,37.03,56.37,8.23
2020-12-13 03:00:00,4,2323.15,25.71,32.22,5.54,22.89,38.99,59.51,9.37
2020-12-13 04:00:00,4,1708.98,12.41,36.67,5.45,25.99,29.04,43.86,7.16
2020-12-13 05:00:00,4,1642.23,16.99,39.41,2.91,41.01,29.71,43.39,6.4
2020-12-13 06:00:00,4,1708.98,26.38,45.24,1.9,59.61,34.25,47.15,5.38
2020-12-13 07:00:00,4,1695.63,28.61,50.04,1.77,65.8,36.71,48.82,4.69
2020-12-13 08:00:00,4,1762.39,25.26,52.78,1.77,62.94,38.29,50.3,4.75
2020-12-13 09:00:00,4,2029.42,26.6,55.52,1.22,61.04,40.92,53.5,5.26
2020-12-13 10:00:00,5,10574.34,198.48,61.69,0.26,73.43,146.6,187.69,13.3
2020-12-13 11:00:00,5,24780.27,486.37,69.23,0.01,87.74,355.68,444.26,19.0
2020-12-13 12:00:00,5,32897.95,658.04,74.03,0.0,87.74,550.05,686.1,29.89
2020-12-13 13:00:00,5,36743.16,729.56,76.77,0.0,87.74,737.9,914.92,46.1
2020-12-13 14:00:00,5,36315.91,722.41,74.03,0.0,76.29,856.28,1057.5,47.12
2020-12-13 15:00:00,5,32470.7,629.42,64.43,0.0,61.99,858.97,1069.5,43.57
2020-12-13 16:00:00,5,25848.39,493.53,52.78,0.0,49.11,734.83,943.49,34.45
2020-12-13 17:00:00,5,18585.21,354.05,41.13,0.0,33.85,536.64,700.61,19.25
2020-12-13 18:00:00,5,12496.95,232.46,30.85,0.0,23.84,371.14,492.26,14.57
2020-12-13 19:00:00,5,6942.75,118.02,23.99,0.0,16.93,230.53,314.4,12.16
2020-12-13 20:00:00,5,4112.24,59.9,19.54,0.0,12.88,160.76,222.27,9.12
2020-12-13 21:00:00,5,2616.88,32.19,17.99,0.0,10.85,118.04,169.31,6.84
2020-12-13 22:00:00,5,1441.96,10.62,22.28,0.15,11.44,62.26,91.17,5.0
2020-12-13 23:00:00,4,1295.09,9.39,21.25,0.2,13.35,42.12,64.96,5.89
2020-12-14 00:00:00,4,2002.72,23.02,22.28,0.39,19.79,45.25,71.8,9.75
2020-12-14 01:00:00,4,2883.91,39.34,27.42,0.97,27.42,49.79,76.81,11.4
2020-12-14 02:00:00,5,3124.24,44.26,31.19,2.33,30.28,51.95,79.43,11.78
2020-12-14 03:00:00,4,2536.77,29.5,34.27,6.53,27.42,45.8,71.44,11.4
2020-12-14 04:00:00,4,1535.42,9.39,29.47,17.35,18.36,28.33,42.8,7.22
2020-12-14 05:00:00,3,1361.85,7.04,27.76,20.39,16.69,23.57,34.57,6.33
2020-12-14 06:00:00,3,1428.6,8.27,29.82,17.88,17.41,22.34,32.76,6.27
2020-12-14 07:00:00,3,1468.66,9.5,30.85,13.77,17.64,21.03,31.55,6.21
2020-12-14 08:00:00,2,1508.71,10.84,29.82,8.23,16.93,19.78,30.05,6.02
2020-12-14 09:00:00,2,1602.17,13.75,27.42,3.4,15.74,18.8,28.48,5.57
2020-12-14 10:00:00,3,2296.45,29.95,25.71,0.71,19.55,24.68,37.74,6.84
2020-12-14 11:00:00,4,2990.72,45.6,25.71,0.06,23.37,33.11,52.22,8.36
2020-12-14 12:00:00,4,2857.21,42.47,24.68,0.0,22.41,38.67,63.6,9.75
2020-12-14 13:00:00,4,2696.99,38.0,22.96,0.0,21.7,46.09,79.64,11.53
2020-12-14 14:00:00,4,2376.56,31.29,21.59,0.0,19.79,47.75,86.42,11.53
2020-12-14 15:00:00,4,2136.23,25.93,20.05,0.0,17.88,46.76,86.83,11.27
2020-12-14 16:00:00,4,1949.31,23.69,19.19,0.0,16.21,41.19,78.0,9.63
2020-12-14 17:00:00,4,1628.88,19.67,17.99,0.01,13.47,29.88,59.24,6.59
2020-12-14 18:00:00,3,1241.68,13.41,16.79,0.04,11.21,23.19,46.73,5.51
2020-12-14 19:00:00,3,947.95,7.71,15.59,0.25,9.3,19.79,39.37,5.19
2020-12-14 20:00:00,3,847.82,5.31,15.08,0.51,8.58,19.56,37.75,5.26
2020-12-14 21:00:00,3,847.82,5.14,14.91,0.51,8.94,21.26,40.15,5.51
2020-12-14 22:00:00,3,961.3,8.05,15.08,0.19,10.37,24.37,45.58,5.89
2020-12-14 23:00:00,4,1148.22,12.41,15.77,0.07,12.4,26.38,49.7,6.65
2020-12-15 00:00:00,4,1789.09,23.92,18.34,0.21,17.17,34.27,62.02,9.88
2020-12-15 01:00:00,4,2269.75,33.53,22.62,1.13,22.41,35.13,63.12,11.4
2020-12-15 02:00:00,4,2670.29,42.02,25.71,2.95,27.18,40.29,72.47,13.81
2020-12-15 03:00:00,4,2563.48,35.32,32.22,9.92,29.33,42.68,74.41,15.83
2020-12-15 04:00:00,3,1562.12,10.39,30.85,22.53,18.6,24.7,42.46,10.01
2020-12-15 05:00:00,2,1188.28,5.36,24.33,25.75,14.31,16.88,28.68,7.54
2020-12-15 06:00:00,2,1081.47,4.41,22.62,25.75,12.88,14.59,23.82,6.52
2020-12-15 07:00:00,2,1054.76,3.27,23.31,21.82,11.92,13.65,21.47,5.89
2020-12-15 08:00:00,2,1108.17,3.35,24.68,16.63,12.04,13.79,21.37,5.89
2020-12-15 09:00:00,2,1201.63,3.91,26.39,10.91,12.28,13.46,21.16,5.89
2020-12-15 10:00:00,2,1842.5,15.87,31.19,2.01,18.12,19.36,32.31,8.61
2020-12-15 11:00:00,4,2510.07,33.08,29.13,0.08,22.65,27.72,48.94,11.65
2020-12-15 12:00:00,4,2563.48,35.32,26.73,0.0,22.41,34.27,62.47,13.3
2020-12-15 13:00:00,4,2483.37,33.08,24.68,0.0,21.94,40.82,71.58,13.05
2020-12-15 14:00:00,4,2109.53,24.81,22.96,0.01,18.6,39.97,68.15,10.77
2020-12-15 15:00:00,4,1762.39,16.99,21.59,0.04,15.26,36.18,61.1,8.99
2020-12-15 16:00:00,4,1522.06,11.85,21.25,0.18,12.76,29.57,48.9,6.65
2020-12-15 17:00:00,3,1214.98,6.93,20.74,0.75,10.37,20.45,33.04,4.18
2020-12-15 18:00:00,2,907.9,2.43,18.68,3.31,8.7,15.65,24.63,3.48
2020-12-15 19:00:00,2,707.63,0.6,14.57,8.67,7.21,13.1,20.91,3.26
2020-12-15 20:00:00,2,614.17,0.28,12.68,11.98,6.68,11.84,19.25,3.26
2020-12-15 21:00:00,2,567.44,0.24,12.34,12.88,6.74,11.2,18.44,3.26
2020-12-15 22:00:00,2,574.11,0.34,13.37,11.98,7.39,10.92,18.5,3.39
2020-12-15 23:00:00,2,680.92,0.82,16.28,8.76,8.46,12.01,20.53,3.83
2020-12-16 00:00:00,3,1255.04,8.38,21.59,2.37,12.52,20.52,33.93,6.08
2020-12-16 01:00:00,4,2162.93,27.27,23.31,1.5,19.07,30.54,48.95,7.79
2020-12-16 02:00:00,4,2323.15,31.29,24.33,2.03,21.22,32.32,53.07,8.74
2020-12-16 03:00:00,4,1895.9,23.25,24.68,4.02,20.03,28.88,49.41,9.37
2020-12-16 04:00:00,2,1148.22,6.31,23.65,8.58,13.11,16.58,28.84,6.52
2020-12-16 05:00:00,2,1001.36,3.19,21.94,11.98,11.8,13.43,22.67,5.83
2020-12-16 06:00:00,2,988.01,2.43,22.96,12.52,11.68,12.39,20.35,5.64
2020-12-16 07:00:00,2,1094.82,4.47,23.99,13.77,12.99,13.59,21.19,5.83
2020-12-16 08:00:00,2,1321.79,7.1,28.45,10.1,14.9,16.68,25.45,6.4
2020-12-16 09:00:00,2,1615.52,11.85,30.5,5.81,16.45,19.51,29.21,6.4
2020-12-16 10:00:00,4,2243.04,25.26,31.19,2.17,20.27,25.29,39.3,7.66
2020-12-16 11:00:00,4,2590.18,35.76,28.45,0.15,22.17,30.17,50.25,9.12
2020-12-16 12:00:00,4,2349.85,31.29,24.68,0.0,20.03,32.12,56.62,10.13
2020-12-16 13:00:00,4,2082.82,25.93,21.42,0.0,18.36,34.66,63.37,10.89
2020-12-16 14:00:00,4,1735.69,19.0,19.71,0.02,15.74,32.96,62.85,10.26
2020-12-16 15:00:00,4,1522.06,13.86,19.02,0.09,13.71,30.48,58.97,9.25
2020-12-16 16:00:00,4,1348.5,10.73,19.19,0.25,11.8,25.01,48.84,7.47
2020-12-16 17:00:00,2,1068.12,6.43,19.02,0.86,9.54,16.6,32.96,5.07
2020-12-16 18:00:00,2,801.09,2.15,17.31,3.71,7.99,12.68,24.13,4.31
2020-12-16 19:00:00,2,647.54,0.54,14.05,9.03,6.86,11.31,20.78,4.02
2020-12-16 20:00:00,2,620.84,0.32,13.02,11.18,6.86,11.74,20.96,3.99
2020-12-16 21:00:00,2,634.19,0.35,13.71,10.64,7.51,13.08,23.01,4.12
2020-12-16 22:00:00,2,700.95,0.72,15.94,7.78,8.7,14.84,25.7,4.43
2020-12-16 23:00:00,2,881.2,2.68,19.02,3.17,10.49,17.99,31.08,5.38
2020-12-17 00:00:00,4,1735.69,18.33,21.08,0.34,16.45,31.91,53.19,9.25
2020-12-17 01:00:00,4,3177.64,47.39,23.99,0.56,25.99,49.36,77.93,12.29
2020-12-17 02:00:00,5,3524.78,53.64,27.76,1.05,29.33,53.51,84.54,13.05
2020-12-17 03:00:00,4,2777.1,36.21,32.9,2.06,27.18,46.84,75.81,12.41
2020-12-17 04:00:00,4,1708.98,11.29,35.3,4.29,19.79,30.92,48.98,8.49
2020-12-17 05:00:00,4,1522.06,6.71,34.27,9.74,18.84,27.14,40.19,7.54
2020-12-17 06:00:00,4,1562.12,6.82,35.64,16.09,19.79,27.03,38.3,7.41
2020-12-17 07:00:00,4,1548.77,4.92,37.7,21.46,20.03,26.23,36.84,7.16
2020-12-17 08:00:00,3,1495.36,3.74,38.39,16.99,20.03,24.1,34.43,7.03
2020-12-17 09:00:00,3,1482.01,5.59,36.67,7.6,19.31,20.68,30.54,6.71
2020-12-17 10:00:00,3,1922.61,19.45,31.87,1.23,20.5,22.64,35.8,7.73
2020-12-17 11:00:00,4,2349.85,33.08,25.71,0.08,21.22,27.1,44.79,8.74
2020-12-17 12:00:00,4,2189.64,30.4,21.25,0.0,18.84,29.03,50.07,9.12
2020-12-17 13:00:00,4,1949.31,25.71,18.51,0.0,17.41,31.45,55.84,9.63
2020-12-17 14:00:00,4,1628.88,19.22,16.97,0.02,15.26,30.37,56.99,9.25
2020-12-17 15:00:00,4,1441.96,15.42,16.62,0.05,13.83,29.15,56.58,8.87
2020-12-17 16:00:00,4,1348.5,14.08,16.79,0.06,12.88,25.96,51.32,7.66
2020-12-17 17:00:00,3,1108.17,11.18,16.28,0.13,10.85,18.68,37.75,5.19
2020-12-17 18:00:00,2,814.44,6.26,15.25,0.51,9.3,14.5,28.84,4.43
2020-12-17 19:00:00,2,607.49,2.65,13.88,2.1,8.11,12.16,23.17,3.96
2020-12-17 20:00:00,2,520.71,1.3,13.02,4.16,7.75,11.24,20.2,3.67
2020-12-17 21:00:00,2,494.0,1.03,12.85,5.01,7.87,10.99,19.26,3.58
2020-12-17 22:00:00,2,520.71,1.41,13.88,4.34,8.58,11.03,19.61,3.74
2020-12-17 23:00:00,2,647.54,3.1,15.94,2.28,10.01,12.23,21.96,4.37
2020-12-18 00:00:00,3,1241.68,13.75,18.17,0.56,14.42,20.48,35.21,6.78
2020-12-18 01:00:00,4,2082.82,31.74,20.39,0.83,20.74,28.4,45.92,8.23
2020-12-18 02:00:00,4,2136.23,32.63,21.59,1.65,21.94,27.28,44.34,8.49
2020-12-18 03:00:00,3,1548.77,19.89,20.91,4.29,18.12,20.87,35.38,8.04
2020-12-18 04:00:00,2,907.9,6.54,17.82,13.23,11.44,12.26,22.24,6.14
2020-12-18 05:00:00,2,787.74,4.14,16.62,21.1,10.13,10.19,18.55,5.64
2020-12-18 06:00:00,1,767.71,3.24,16.79,27.18,9.66,9.44,16.84,5.38
2020-12-18 07:00:00,2,847.82,3.21,19.54,29.68,10.73,10.72,17.43,5.32
2020-12-18 08:00:00,2,974.66,3.27,24.33,26.11,12.16,12.62,19.37,5.45
2020-12-18 09:00:00,2,1121.52,3.58,28.45,16.27,12.88,13.27,19.99,5.19
2020-12-18 10:00:00,2,1628.88,12.63,32.9,3.09,16.93,17.55,27.28,6.33
2020-12-18 11:00:00,3,1922.61,23.47,28.1,0.18,18.6,21.4,34.62,7.28
2020-12-18 12:00:00,3,1789.09,21.01,24.68,0.02,16.69,23.64,40.23,7.85
2020-12-18 13:00:00,4,1602.17,16.76,22.96,0.05,15.02,25.78,46.09,8.23
2020-12-18 14:00:00,3,1361.85,11.62,21.76,0.21,13.11,24.87,47.29,7.85
2020-12-18 15:00:00,3,1241.68,8.61,21.25,0.49,11.92,24.06,46.97,7.66
2020-12-18 16:00:00,3,1161.58,7.71,20.74,0.62,11.09,20.98,41.57,6.65
2020-12-18 17:00:00,2,947.95,5.31,19.36,1.19,9.3,14.48,29.74,4.69
2020-12-18 18:00:00,2,634.19,1.33,15.25,5.1,6.74,9.77,20.28,3.64
2020-12-18 19:00:00,1,467.3,0.3,10.88,10.73,5.13,7.63,15.47,3.29
2020-12-18 20:00:00,1,417.23,0.18,9.51,12.88,4.77,6.85,13.69,3.2
2020-12-18 21:00:00,1,397.21,0.16,9.43,13.59,4.83,6.65,13.3,3.2
2020-12-18 22:00:00,1,410.56,0.21,10.37,13.23,5.31,6.88,13.75,3.36
2020-12-18 23:00:00,1,480.65,0.37,12.51,11.62,5.96,7.64,15.2,3.83
2020-12-19 00:00:00,2,807.76,2.88,18.17,5.99,8.35,12.2,23.02,5.45
2020-12-19 01:00:00,2,1308.44,12.85,19.54,5.14,12.4,16.76,30.84,6.84
2020-12-19 02:00:00,2,1455.31,16.76,18.51,11.09,14.19,17.76,32.77,7.79
2020-12-19 03:00:00,2,1201.63,10.39,17.48,30.4,12.99,17.42,31.66,8.23
2020-12-19 04:00:00,2,714.3,3.16,11.31,58.65,7.63,13.81,22.24,5.64
2020-12-19 05:00:00,2,600.82,1.82,10.11,59.37,6.5,12.32,18.18,4.75
2020-12-19 06:00:00,2,587.46,1.09,11.82,47.92,6.44,10.08,14.82,4.24
2020-12-19 07:00:00,1,600.82,0.7,14.22,35.76,6.74,8.45,12.99,4.31
